,Date,Close_btc,Open_btc,High_btc,Low_btc,Volume_btc,Open_gbtc,High_gbtc,Low_gbtc,Close_gbtc,Volume_gbtc,value,Out,WTI,brent,gold,silver,litecoin,Ethereum,AUDUSD CURNCY,CADUSD CURNCY,CNYUSD CURNCY,EURUSD CURNCY,GBPUSD CURNCY,JPYUSD CURNCY,Premium,hashrate,Return_btc,Return_gbtc,ratio_return,Mom5d_gbtc,Mom30d_gbtc,Mom90d_gbtc,Mom180d_gbtc,ratio_Mom5d,ratio_Mom30d,ratio_Mom90d,ratio_Mom180d
145,2018/9/11,6263.22,6346.95,6350,6165.44,2143.928064,8.17,8.23,7.87,8.14,1405900,18,200.834,59.42,79.06,1311.9,15.547,50.794,181.848,0.7119,0.7653,0.14551,1.1606,1.3033,0.008959,-0.998700349,51641090.38,-0.004266641,-0.010995835,2.577164346,-0.154501619,-0.396415273,-0.607252,-0.739001537,0.971925142,1.441962392,1.689581421,2.537355134
146,2018/9/12,6299.65,6255.37,6428.98,6200,2234.91083,8.1,8.34,7.96,8.24,1028300,14,200.834,60.24,79.74,1321.9,15.691,51.643,181.978,0.7169,0.7693,0.14575,1.1626,1.3045,0.008988,-0.998691991,51641090.38,0.005799646,0.012210164,2.105329013,-0.071417115,-0.371730934,-0.56100179,-0.739001537,0.77284942,1.397909417,1.524056063,2.537355134
147,2018/9/13,6444.65,6384.05,6579.81,6361.26,2329.673666,8.45,8.75,8.35,8.69,1412400,20,200.834,59.45,78.18,1319,15.65,53.942,205.69,0.7195,0.7693,0.1461,1.169,1.3108,0.008935,-0.998651595,51641090.38,0.022756253,0.053172595,2.336614708,0.012739026,-0.245672664,-0.559122489,-0.739001537,76.72125879,1.061843591,1.396846736,2.537355134
148,2018/9/14,6519.9,6555,6555,6555,0,8.71,8.73,8.41,8.55,807300,23,200.834,59.87,78.09,1311.8,15.543,58.174,218.563,0.7153,0.767,0.14556,1.1625,1.3068,0.008924,-0.99868863,54432500.67,0.011608709,-0.016241656,-1.399092365,0.024868067,-0.197795753,-0.6006984,-0.739001537,1.612156318,1.152451066,1.524056466,2.537355134
149,2018/9/17,6263.85,6511.22,6511.24,6209.01,2860.825563,8.375,8.5,8,8.04,1300100,25,200.842,60.1,78.05,1316.4,15.626,51.785,194.845,0.7182,0.7667,0.14583,1.1683,1.3157,0.008941,-0.998716444,54432500.67,-0.040064026,-0.0615022,1.535097826,-0.023356931,-0.228106341,-0.621619115,-0.739001537,5.606481652,1.211136778,1.527402475,2.537355134
150,2018/9/18,6303.93,6232.6,6384.29,6232.6,2292.228685,8.245,8.25,8.05,8.1,766300,21,200.842,60.3,79.03,1313.7,15.585,54.02,207.78,0.7219,0.7707,0.14574,1.1667,1.3148,0.0089,-0.998715087,54432500.67,0.006378236,0.007434978,1.165679356,-0.004926118,-0.245122458,-0.596663473,-0.739001537,-0.760342072,1.368214221,1.565525974,2.537355134
151,2018/9/19,6406.03,6354.78,6518.24,6107.74,3745.575942,8.04,8.2,7.85,8.17,1601500,24,200.842,60.44,79.4,1319.5,15.672,54.55,210.898,0.7263,0.7741,0.14599,1.1673,1.3144,0.008907,-0.998724639,54432500.67,0.016066486,0.008604847,0.535577429,-0.008531435,-0.217004797,-0.60557929,-0.739001537,-0.509471474,1.536177231,1.637283585,2.537355134
152,2018/9/20,6420.3,6401.19,6573.67,6338.65,2541.820005,8.15,8.22,8,8.09,997000,24,201.524,60.23,78.7,1322.4,15.697,53.93,208.648,0.7292,0.7749,0.14605,1.1777,1.3265,0.00889,-0.998739934,60089527.19,0.002225111,-0.009840178,-4.422330612,-0.071544208,-0.208951853,-0.589021996,-0.739001537,18.8996214,2.663435182,1.697043235,2.537355134
153,2018/9/21,6745.59,6547.12,6818.23,6519.62,3197.505257,8.28,8.9,8.27,8.85,2401400,31,201.524,60.18,78.8,1312.3,15.751,60.321,242.49,0.729,0.7743,0.14582,1.1749,1.3072,0.008882,-0.998688032,60089527.19,0.049424112,0.089788728,1.816698844,0.034486176,-0.135083859,-0.465757338,-0.739001537,1.013407508,3.59733901,1.906342423,2.537355134
154,2018/9/24,6618.69,6710.33,6710.33,6392.19,2062.521305,8.7,8.7,8.26,8.32,1285100,43,201.524,61,81.2,1315.4,15.732,58.435,234.455,0.7252,0.7719,0.14537,1.1748,1.312,0.008866,-0.998742954,60089527.19,-0.018991493,-0.061755204,3.251729847,0.034233172,-0.156551641,-0.555486395,-0.739001537,0.621264022,-3.421217701,1.985407261,2.537355134
155,2018/9/25,6356.25,6454.61,6470.63,6329.17,1877.951519,8.07,8.15,7.87,8.05,2699300,37,201.524,61.45,81.87,1316.2,15.891,57.585,213.983,0.725,0.772,0.14562,1.1767,1.3184,0.008852,-0.99873353,60089527.19,-0.040458884,-0.032990163,0.815399731,-0.00619197,-0.190569026,-0.571084815,-0.739001537,-0.749149576,11.90917623,1.924707243,2.537355134
156,2018/9/26,6486.69,6384.29,6536.33,6382.55,2401.982956,8.05,8.17,7.95,8.03,2268400,37,201.524,61.22,81.34,1309.8,15.799,58.71,219.308,0.7258,0.7681,0.14539,1.1739,1.3167,0.008871,-0.998762081,54756137.2,0.020313804,-0.002487563,-0.1224568,-0.017284381,-0.178578571,-0.537854296,-0.739001537,-1.381352443,-13.28676737,2.237328754,2.537355134
157,2018/9/27,6657.06,6487.99,6732.99,6425.84,2704.796986,8.075,8.11,7.85,8.08,1916100,42,201.524,61.69,81.72,1297.8,15.687,63.99,228.178,0.7208,0.7667,0.14513,1.1641,1.3079,0.008819,-0.998786251,54756137.2,0.02592556,0.006207345,0.239429523,-0.001236859,-0.152381081,-0.51551757,-0.739001537,-0.034155003,-2.283262669,2.497893966,2.537355134
158,2018/9/28,6666.37,6691.97,6691.97,6691.97,0,8.11,8.18,7.9,7.94,1272400,42,201.524,62.28,82.72,1306.7,16.115,61.75,220.528,0.7224,0.7746,0.14558,1.1604,1.3031,0.008796,-0.998808947,54756137.2,0.001397538,-0.017478597,-12.50670405,-0.108504184,-0.147290209,-0.533365648,-0.739001537,9.184781926,-1.56892017,2.52049219,2.537355134
159,2018/10/1,6552.86,6625.35,6629.96,6482.05,2283.982099,7.86,7.95,7.67,7.73,1366400,35,201.524,63.58,84.98,1302.4,15.915,60.255,229.243,0.7224,0.7804,0.14558,1.1578,1.3042,0.008778,-0.998820362,56178374.53,-0.017173888,-0.026804413,1.560765515,-0.073553392,-0.220812246,-0.565695954,-0.739001537,7.358378526,-7.213143434,2.304877756,2.537355134
160,2018/10/2,6530,6572,6585.6,6400,1756.216974,7.68,7.8,7.34,7.4,1778500,33,201.524,63.69,84.8,1319.8,16.128,59.535,225.653,0.7188,0.7799,0.14558,1.1548,1.2979,0.008797,-0.998866769,54911962.63,-0.003494652,-0.043628862,12.48446452,-0.084192091,-0.206794413,-0.569604346,-0.739001537,-3.1218837,-10.2629646,2.52450747,2.537355134
